Name,Url,Category
Westfalia AT - migrated,http://www.westfalia-versand.at,Retail & Shopping
Westfalia CH - migrated,http://www.westfalia-versand.ch,Retail & Shopping
hotelspecials DE - migrated,http://www.hotelspecials.de,Travel
ebook.de - migrated,http://www.ebook.de,Retail & Shopping
Boc 24 DE - migrated,http://www.boc24.de,Retail & Shopping
Babywalz AT - migrated,http://www.babywalz.at,Retail & Shopping
Babywalz CH - migrated,http://www.babywalz.ch,Retail & Shopping
HanseMerkur Versicherungsgruppe - migrated,http://www.hansemerkur.de,Finance & Insurance
Swarovski NL  - The Magic of Crystal,http://www.swarovski.nl,Retail & Shopping
hitseller DE - migrated,http://www.hitseller.de,Retail & Shopping
Brussels Airlines DE,http://www.brusselsairlines.de,Travel
Brussels Airlines ES,http://www.brusselsairlines.es,Travel
Brussels Airlines FR,http://www.brusselsairlines.fr,Travel
Brussels Airlines IT,http://www.brusselsairlines.it,Travel
Magic-X CH - migrated,https://shop.magic-x.ch,Retail & Shopping
Matchpoint IT,http://www.match-point.it,"Telco's & Services"
Bildele-online.dk: Migrated 20/12/2017,http://www.bildele-online.dk,Retail & Shopping
E WIE EINFACH - migrated,http://www.e-wie-einfach.de,"Telco's & Services"
Venta Unica ES,http://www.venta-unica.com,Retail & Shopping
MMOGA DE - migrated,http://www.mmoga.de,"Telco's & Services"
Mister Spex DE - migrated,http://misterspex.de,Retail & Shopping
zooplus ES,http://www.zooplus.es,Retail & Shopping
Eurowings Global - migrated,http://www.eurowings.com,Travel
Sky AT - migrated,http://www.sky.at,"Telco's & Services"
CosmosDirekt DE - migrated,http://www.cosmosdirekt.de,Finance & Insurance
PersonalNOVEL DE - migrated,http://www.personalnovel.de,Retail & Shopping
Tophandy DE  migrated - 30.01.2018,http://www.tophandy.de,"Telco's & Services"
Fineartprint DE - migrated,http://www.fineartprint.de,Retail & Shopping
AIDA DE - migrated,http://www.aida.de,Travel
CHECK24 Partnerprogramm - migrated,http://www.check24.net,"Telco's & Services"
Markenkoffer DE - migrated,http://www.markenkoffer.de,Retail & Shopping
Walbusch - bequeme Herrenmode DE - migrated,http://www.walbusch.de,Retail & Shopping
Musicmonster DE - migrated,http://www.musicmonster.fm,"Telco's & Services"
Sarenza ES: Migrated 07/02/2018,http://www.sarenza.es,Retail & Shopping
OBI DE - migrated,http://www.obi.de,Retail & Shopping
Klebefieber DE - migrated,http://www.klebefieber.de,Retail & Shopping
MandMDirect FR,http://www.mandmdirect.fr,Retail & Shopping
Viagogo IT: Migrated 16/01/2018,http://www.viagogo.it,"Telco's & Services"
Clarks FR: Migrated,http://www.clarks.fr,Retail & Shopping
Topman DE: Migrated 22/02/2018,http://de.topman.com,Retail & Shopping
Topman FR: Migrated,http://fr.topman.com,Retail & Shopping
PREISVERGLEICH.de - migrated,http://www.preisvergleich.de,"Telco's & Services"
888 IT,http://www.888.it,"Telco's & Services"
Bet At Home DE - migrated,http://www.bet-at-home.com,"Telco's & Services"
Hotels.com FR - Migration on 09/01/2017,http://fr.hotels.com,Travel
Regali.it - Migrated on the 20/9/17,http://www.regali.it,Retail & Shopping
Shopping DE - migrated,http://www.shopping.de,Retail & Shopping
Swarovski ES,http://www.swarovski.es,Retail & Shopping
AvD DE - migrated,http://www.avd.de,Finance & Insurance
Logitech_CH - migrated,http://www.logitech.com,Retail & Shopping
goneo - migrated,http://www.goneo.de,"Telco's & Services"
Lidl AT - migrated,http://www.lidl-reisen.at,Retail & Shopping
Da-Direkt DE - migrated,http://www.da-direkt.de,Finance & Insurance
flygermania.com DE - migrated,http://www.flygermania.com,Travel
HelloFresh NL: Migrated 01/12/2017,http://www.hellofresh.nl,Retail & Shopping
Linsenmax CH - migrated,http://www.linsenmax.ch,Retail & Shopping
Wiggle DACH: Migrated 19/10/2017,http://www.wigglesport.de,Retail & Shopping
Wiggle ES: Migrated 19/10/2017,http://www.wiggle.co.uk,Retail & Shopping
Bidz AU,http://www.bidz.com,Retail & Shopping
Priority Pass CN,http://www.prioritypass.com,Retail & Shopping
Vertbaudet Tracking Externe,http://www.verbaudet.fr,Retail & Shopping
Volotea IT: Migrated 06/12/2017,http://www.volotea.com,Travel
Volotea FR: Migrated,http://www.volotea.fr,Travel
Europcar BE: Migrated 02/08/2017,http://www.europcar.be,Travel
Volotea ES: Migrated 06/12/2017,http://www.volotea.es,Travel
easyvoyage DE,http://www.easyvoyage.de,Travel
Europcar DE,http://www.europcar.de,Travel
mobildiscounter DE - migrated,http://www.mobildiscounter.de,"Telco's & Services"
HelloFresh.at,http://www.hellofresh.at,Retail & Shopping
Zalando BE,http://www.zalando.be,Retail & Shopping
Meiers Weltreisen DE - migrated,http://www.meiers-weltreisen.de,Travel
The Retro Family NL - migrated,http://www.theretrofamily.nl,Retail & Shopping
UPC CH - migrated,http://www.upc-cablecom.ch,"Telco's & Services"
Lastminute.com FR - Migration on 17/01/2017,http://www.fr.lastminute.com,Travel
Volotea DE: Migrated 06/12/2017,http://www.volotea.com,Travel
Volotea PT: Migrated 06/12/2017,http://www.volotea.com,Travel
Bader DE - migrated,http://www.bader.de,Retail & Shopping
Cembra Money Bank CH - migrated,http://www.gemoneybank.ch,Finance & Insurance
ImmobilienScout24 AT - migrated,http://www.immobilienscout24.at,Finance & Insurance
Superdry NL,http://www.superdry.nl,Retail & Shopping
Superdry ES,http://www.superdry.com,Retail & Shopping
Superdry IT,http://www.superdry.com,Retail & Shopping
French Connection DE,http://www.frenchconnection.com,Retail & Shopping
French Connection FR,http://www.frenchconnection.com,Retail & Shopping
French Connection ES,http://www.frenchconnection.com,Retail & Shopping
Superdry BE,http://www.superdry.be,Retail & Shopping
Conrad Suisse - migrated,http://www1.chf.conrad.com,Retail & Shopping
foto-fox DE - migrated,http://www.foto-fox.de,Retail & Shopping
ad4mat FR,http://fr.ad4mat.info,"Telco's & Services"
leuchtenland.com DE - migrated,http://www.leuchtenland.com,Retail & Shopping
Monsoon DE Paused on the 01.09.2017,http://www.monsoon.co.uk,Retail & Shopping
mona CH - migrated,http://www.mona.ch,Retail & Shopping
LaFourchette FR,http://www.lafourchette.com,"Telco's & Services"
Monsoon FR Desactivated 01.09.2017,http://www.monsoon.co.uk,Retail & Shopping
Amena ES,http://www.amena.com,"Telco's & Services"
bebasic CH - migrated,http://www.bebasic.ch,Retail & Shopping
McJeans - migrated,http://www.mcjeans.ch,Retail & Shopping
Allyouneed Fresh - migrated 16.04.2018,http://www.allyouneedfresh.de,Retail & Shopping
Clarks NL: Migrated 26/01/2018,http://www.clarks.nl,Retail & Shopping
SEA LIFE DE - migrated,http://www.sealife.de,Travel
Axel Springer CH,http://www.axelspringer.ch,Retail & Shopping
Kiko ES,http://www.kiko.es,Retail & Shopping
Kiko FR,http://www.kikocosmetics.com,Retail & Shopping
Kiko DE,http://www.kiko.de,Retail & Shopping
Computeruniverse DE - migrated,http://www.computeruniverse.net,Retail & Shopping
Equiva DE - migrated,http://www.equiva.com,Retail & Shopping
Wiggle DK: Migrated 19/10/2017,http://www.wiggle.dk,Retail & Shopping
Wiggle NO: Migrated 19/10/2017,http://www.wiggle.co.uk,Retail & Shopping
Wiggle SE: Migrated 19/10/2017,http://www.wiggle.co.uk,Retail & Shopping
verkaufen CH - migrated,http://www.verkaufen.ch,"Telco's & Services"
Alternate DE - migrated,http://www.alternate.de,Retail & Shopping
Olivenoel DE,http://www.olivenoel.com,Retail & Shopping
Friesland Porzellan DE - migrated,http://www.frieslandversand.de,Retail & Shopping
friendsurance DE - migrated,https://www.friendsurance.de,Finance & Insurance
Checkdiedeal NL-BE,http://www.checkdiedeal.nl,Retail & Shopping
Kraeuterhaus DE - migrated,http://kraeuterhaus.de%20m.kraeuterhaus.de,Retail & Shopping
Kijkshop NL - migrated,http://www.kijkshop.nl,Retail & Shopping
shop24direct DE - migrated,http://www.shop24direct.de,Retail & Shopping
thejewellershop.com DE - migrated,http://www.thejewellershop.com,Retail & Shopping
apo-discounter DE - migrated,http://www.apodiscounter.de,Retail & Shopping
Mio Skincare FR: Migrated 19/10/2017,http://www.mioskincare.fr,Retail & Shopping
Malervergleich DE - migrated,http://www.malervergleich.de,Finance & Insurance
ad4mat SE,http://se.ad4mat.info,Retail & Shopping
Vinogusta DE,http://www.vinogusta.com,Retail & Shopping
Conleys DE - migrated,http://www.conleys.de,Retail & Shopping
TALLY-WEiJL DE - migrated,http://www.tally-weijl.de,Retail & Shopping
Petit Bateau FR,http://www.petit-bateau.fr,Retail & Shopping
giesswein.com DE - migrated,http://www.giesswein.com,Retail & Shopping
joop.com DE- migrated,http://www.joop.com,Retail & Shopping
joop.com AT,http://www.joop.com,Retail & Shopping
joop.com CH- migrated,http://www.joop.com,Retail & Shopping
petspremium DE - migrated,http://www.petspremium.de,Retail & Shopping
Made In Design DE - migrated,http://www.madeindesign.de,Retail & Shopping
Kiehls ES_migrated to Awin_program ID 11121 - http,http://www.kiehls.com,Retail & Shopping
Tassimo DE: Migrated 08/01/2018,http://www.tassimo.de,Retail & Shopping
Phase-Eight EU,http://www.phase-eight-fashion.com,Retail & Shopping
phase-6 DE - migrated,http://www.phase-6.de,"Telco's & Services"
vorwerk DE,http://shop.vorwerk.de,Retail & Shopping
FC-Moto EU,http://www.fc-moto.de,Retail & Shopping
just4men DE - migrated,http://www.just4men.de,Retail & Shopping
ByHours ES Closed 26/05/2018,http://www.byhours.es,Travel
love2recycle CH,http://www.love2recycle.ch,Retail & Shopping
Superdry NO,http://www.superdrystore.no,Retail & Shopping
Gourmesso DE - migrated,http://www.gourmesso.com,Retail & Shopping
MerchandisingPlaza IT,http://www.merchandisingplaza.com,Retail & Shopping
Speed-buster DE_migrated 07.08.18,http://www.speed-buster.de,Retail & Shopping
Giglio DE: Migrated 15/02/2018,http://www.giglio.com,Retail & Shopping
Lancaster FR,https://www.lancaster.com,Retail & Shopping
zweitausendeins DE - migrated,http://www.zweitausendeins.de,Retail & Shopping
Unieuro IT,http://www.unieuro.it,Retail & Shopping
Superdry DK,http://www.superdry.dk,Retail & Shopping
Superdry FI,http://www.superdry.fi,Retail & Shopping
Superdry SE,http://www.superdrystore.se,Retail & Shopping
strellson.com DE- migrated,http://strellson.com,Retail & Shopping
strellson.com AT- migrated,http://strellson.com,Retail & Shopping
strellson.com CH- migrated,http://strellson.com,Retail & Shopping
windsor AT- migrated,http://windsor.de,Retail & Shopping
windsor DE- migrated,http://windsor.de,Retail & Shopping
windsor CH- migrated,http://windsor.de,Retail & Shopping
Probikekit JP: Migrated 05/02/2018,http://www.probikekit.jp,Retail & Shopping
Probikekit NewZealand: Migrated 05/02/2018,http://www.probikekit.co.nz,Retail & Shopping
Probikekit AU: Migrated 05/02/2018,http://www.probikekit.com.au,Retail & Shopping
Probikekit Scan: Migrated 05/02/2018,http://www.probikekit.co.uk,Retail & Shopping
Pathworks CH,http://www.pathworks.ch,Retail & Shopping
Sowaswillichauch DE,http://www.sowaswillichauch.de,Retail & Shopping
Zavvi DE: Migrated 19/10/2017,http://zavvi.de,Retail & Shopping
Studentenrabatt CH - migrated,http://www.studentenrabatt.ch,Retail & Shopping
area2buy DE - migrated,http://www.area2buy.de,Retail & Shopping
viagogo PL: Migrated 16/01/2018,http://www.viagogo.pl,"Telco's & Services"
ESL ES: migrated 12.09.2017,http://www.esl-idiomas.com,"Telco's & Services"
Polo-motorrad DE-migrated,http://www.polo-motorrad.de,Retail & Shopping
koffer24 DE - migrated,http://www.koffer24.de,Retail & Shopping
Living 24 DE - migrated,http://www.living24.de,Retail & Shopping
click-licht DE,http://www.click-licht.de,Retail & Shopping
rheinpower DE - migrated,http://www.rheinpower.de,"Telco's & Services"
gameliebe.com DE - migrated,http://www.gameliebe.com,"Telco's & Services"
moo.com DE: migrated 02.10.2017,http://moo.com,Retail & Shopping
Babbel IT,http://it.babbel.com,"Telco's & Services"
Babbel FR,http://fr.babbel.com,"Telco's & Services"
myFUJIFILM DE - migrated,http://www.fujidirekt.de,Retail & Shopping
Vivus ES,http://www.vivus.es,Finance & Insurance
Europa-apotheek.com DE - migrated,http://www.europa-apotheek.com,Retail & Shopping
ITS Coop Travel - migrated,http://www.itscoop.ch,Travel
Primefortune BE - migrated,http://www.primefortune.be,"Telco's & Services"
Eltenedor ES,https://www.eltenedor.es,"Telco's & Services"
Smallable FR: Migrated,https://fr.smallable.com,Retail & Shopping
Smallable ES: Migrated 17/10/2017,https://es.smallable.com,Retail & Shopping
Smallable IT: Migrated 17/10/2017,https://it.smallable.com,Retail & Shopping
Smallable DE: Migrated 17/10/2017,https://de.smallable.com,Retail & Shopping
Flugladen.at - migrated,http://www.flugladen.at,Travel
alternate DK - migrated,http://www.alternate.dk,Retail & Shopping
alternate ES - migrated,http://www.alternate.es,Retail & Shopping
alternate PL - migrated,http://www.alternate.pl,Retail & Shopping
alternate FR - migrated,http://www.alternate.fr,Retail & Shopping
alternate IT - migrated,http://www.alternate.it,Retail & Shopping
alternate AT - migrated,http://www.alternate.at,Retail & Shopping
Tischwelt DE - migrated,http://www.tischwelt.de,Retail & Shopping
Finanzchef24 DE - migrated,http://www.finanzchef24.de,Finance & Insurance
pfundskerl-xxl DE - migrated,http://www.pfundskerl-xxl.de,Retail & Shopping
Etihad IT: Migrated 10/01/2018,http://etihadairways.com,Travel
Ray-Ban DE: Migrated 30/10/2017,http://remix.ray-ban.com,Retail & Shopping
Ray-Ban ES: Migrated 30/10/2017,http://remix.ray-ban.com,Retail & Shopping
Ray-Ban FR: Migrated 2016,http://remix.ray-ban.com,Retail & Shopping
Ray-Ban NL: Migrated 30/10/2017,http://remix.ray-ban.com,Retail & Shopping
Ray-Ban AT: Migrated 30/10/2017,http://remix.ray-ban.com,Retail & Shopping
Metlife BR,http://www.metlife.com.br,Finance & Insurance
LATAM Airlines ES,https://www.latam.com,Travel
Cofaro DE - migrated,http://www.onlinespuelenshop.de,Retail & Shopping
Go4inkt NL,http://www.go4inkt.nl,Retail & Shopping
planet-cards DE - migrated,http://www.planet-cards.de,Retail & Shopping
tennis-point DE - migrated,http://www.tennis-point.de,Retail & Shopping
jogging-point DE - migrated,http://www.jogging-point.de,Retail & Shopping
Rebelle DE - migrated,http://www.rebelle.com,Retail & Shopping
Ted Baker FR,http://www.tedbaker.com,Retail & Shopping
Ted Baker DE: Migrated 02/08/2017,http://www.tedbaker.com,Retail & Shopping
Ted Baker NL: Migrated 02/08/2017,http://www.tedbaker.com,Retail & Shopping
All4Cycling IT,http://www.all4cycling.com,Retail & Shopping
Cdiscount FR migrated 19/05/2017,http://www.cdiscount.com,Retail & Shopping
Etihad FR: Migrated,http://etihadairways.com,Travel
Etihad SE: Migrated 10/01/2018,http://etihadairways.com,Travel
Etihad ES: Migrated 10/01/2018,http://etihadairways.com,Travel
Etihad NL: Migrated 10/01/2018,http://etihadairways.com,Travel
Etihad PL: Migrated 10/01/2018,http://etihadairways.com,Travel
Etihad DE: Migrated 10/01/2018,http://etihadairways.com,Travel
egoist DE - migrated,http://www.egoist.de,Retail & Shopping
Sport-Thieme NL,http://www.sport-thieme.nl,Retail & Shopping
reifendiscount DE - migrated,http://www.reifendiscount.de,Retail & Shopping
Marisa BR,http://www.marisa.com.br,Retail & Shopping
Farfetch:Zanox:Affiliate:CPA:EU:NL,https://www.farfetch.com,Retail & Shopping
Schecker NL,http://www.schecker.nl,Retail & Shopping
bellybutton DE - migrated,http://www.bellybutton.de,Retail & Shopping
Chain Reaction Cycles IT: Migrated 05/12/2017,http://www.chainreactioncycles.com,Retail & Shopping
VALMANO DE/AT - migrated,http://www.valmano.de,Retail & Shopping
Douglas NL - migrated,http://www.douglas.nl,Retail & Shopping
Bloomfashion NL,http://www.bloomfashion.nl,Retail & Shopping
Impressionen AT - migrated,http://www.impressionen.at,Retail & Shopping
BRAUN-Hamburg DE - migrated,http://www.braun-hamburg.com,Retail & Shopping
All4cycling DE,http://www.all4cycling.com,Retail & Shopping
All4cycling FR,http://www.all4cycling.com,Retail & Shopping
All4cycling ES,http://www.all4cycling.com,Retail & Shopping
Conleys AT - migrated,http://www.conleys.at,Retail & Shopping
Oopad DE,http://de.oopad.com,Retail & Shopping
Impressionen CH - migrated,http://www.impressionen.ch,Retail & Shopping
Gsmwijzer NL- Migrated,http://www.gsmwijzer.nl,"Telco's & Services"
Gewinnspiele der Proleagion GmbH DE,http://www.kuehne-loos.de,Retail & Shopping
Conleys CH - migrated,http://www.conleys.ch,Retail & Shopping
247parking NL,http://www.247parking.nl,Travel
Onlineversicherung DE - migrated,http://www.onlineversicherung.de,Finance & Insurance
pneudiscount CH - migrated,http://www.pneudiscount.ch,Retail & Shopping
Mediherz DE - migrated,http://www.mediherz-shop.de,Retail & Shopping
Interpolis NL - MIGRATED,http://www.interpolis.nl,Finance & Insurance
Deutschland wird fit,http://wirdfit.de,Retail & Shopping
CapTrader - migrated,http://www.captrader.com,Finance & Insurance
mipow DE,http://www.mipow.de,Retail & Shopping
wikifolio.com DE - migrated,http://wikifolio.com,Finance & Insurance
Fussballtrip DE - migrated,http://www.fussballtrip.de,Travel
Crumpler DE - migrated,http://www.crumpler.eu,Retail & Shopping
Crumpler CH - migrated,http://www.crumpler.eu,Retail & Shopping
swk-bank DE - migrated,http://kredit.swkbank.de,Finance & Insurance
Vexcash DE - migrated,http://www.vexcash.com,Finance & Insurance
Look Fantastic DACH: Migrated 17/10/2017,http://www.lookfantastic.de,Retail & Shopping
Look Fantastic ES: Migrated 17/10/2017,http://www.lookfantastic.es,Retail & Shopping
Look Fantastic FR: Migrated,http://www.lookfantastic.fr,Retail & Shopping
Look Fantastic IT: Migrated 17/10/2017,http://www.lookfantastic.it,Retail & Shopping
Exante Diet DE,http://www.exantediaet.de,Retail & Shopping
The Hut DE: Migrated 18/10/2017,http://www.thehut.de,Retail & Shopping
Scotch&Soda DE,https://www.scotch-soda.com,Retail & Shopping
Monuta DE - migrated,http://www.monuta.de,Finance & Insurance
Mass FI: migrated 17/10/2017,http://www.mass.fi,Retail & Shopping
MerchandisingPlaza DE,http://www.merchandisingplaza.com,Retail & Shopping
MerchandisingPlaza FR,http://www.merchandisingplaza.com,Retail & Shopping
MerchandisingPlaza ES,http://www.merchandisingplaza.com,Retail & Shopping
Schutzklick DE - migrated,http://www.schutzklick.de,Finance & Insurance
Look Fantastic International,http://www.lookfantastic.com,Retail & Shopping
sanaexpert AT,http://sanaexpert.at,Retail & Shopping
sanaexpert IT,http://sanaexpert.it,Retail & Shopping
sanaexpert SCAN,http://sanaexpert.se,Retail & Shopping
sanaexpert CH,http://sanaexpert.ch,Retail & Shopping
sanaexpert DE,http://sanaexpert.de,Retail & Shopping
K24 AU,http://www.kredito24.au,Finance & Insurance
Farfetch:Zanox:Affiliate:CPA:EU:FR,http://www.farfetch.com,Retail & Shopping
Watchshop DE - migrated,http://www.watchshop.com,Retail & Shopping
TopVintage DE - migrated,http://topvintage.de,Retail & Shopping
Gymondo DE - migrated,http://gymondo.de,"Telco's & Services"
Europcar FR - Migration on 24/10/2016,http://www.europcar.fr,Travel
miaVILLA DE - migrated,http://www.miavilla.de,Retail & Shopping
Tassimo ES: Migrated 08/01/2018,http://www.tassimo.es,Retail & Shopping
tonerpartner DE - migrated,http://www.tonerpartner24.de,Retail & Shopping
Geschenkidee AT,http://geschenkidee.at,Retail & Shopping
Autoweekverzekering NL,http://www.autoweekverzekeringen.nl,Finance & Insurance
Shutterstock DE: Migrated 18/01/2018,http://www.shutterstock.com,Retail & Shopping
Shutterstock BE: Migrated 18/01/2018,http://www.shutterstock.com,Retail & Shopping
Shutterstock ES: Migrated 18/01/2018,http://www.shutterstock.com,Retail & Shopping
Shutterstock FR: Migrated,http://www.shutterstock.com,Retail & Shopping
Shutterstock IT: Migrated 18/01/2018,http://www.shutterstock.com,Retail & Shopping
Shutterstock NL: Migrated 18/01/2018,http://www.shutterstock.com,Retail & Shopping
Shutterstock SE: Migrated 18/01/2018,http://www.shutterstock.com,Retail & Shopping
WorldRemit Nordics,http://www.worldremit.com,Finance & Insurance
Shutterstock APAC,http://www.shutterstock.com,Retail & Shopping
Shutterstock PL: Migrated 18/01/2018,http://www.shutterstock.com,Retail & Shopping
wirkaufendeinauto DE - migrated,http://www.wirkaufendeinauto.de,"Telco's & Services"
Viagogo NL: Migrated 16/01/2018,http://www.viagogo.nl,"Telco's & Services"
Hammerkauf DE - migrated,http://www.hammerkauf.de,Retail & Shopping
Baumschule-Horstmann DE - migrated,http://www.baumschule-horstmann.de,Retail & Shopping
Europcar_ES: Migrated 02/08/2017,http://www.europcar.es,Travel
Europcar_AU NZ: Migrated 02/08/2017,http://www.europcar.com.au,Travel
avira.com PT,http://www.avira.com,"Telco's & Services"
avira.com NL - BE,http://www.avira.com,"Telco's & Services"
Pflanzotheke DE - migrated,http://www.pflanzotheke.de,Retail & Shopping
Pflanzenschleuder DE - migrated,http://www.pflanzenschleuder.de,Retail & Shopping
Exante Diet ES: Migrated 19/10/2017,http://www.dietaexante.es,Retail & Shopping
Aldi Suisse Tours - migrated,http://www.aldi-suisse-tours.ch,Travel
Tirendo BE: Migrated 03/11/2017,http://www.tirendo.be,Retail & Shopping
Myprotein SE: Migrated 11/10/2017,http://www.myprotein.se,Retail & Shopping
Tirendo IT: Migrated 03/11/2017,http://www.tirendo.it,Retail & Shopping
Tirendo SE: Migrated 03/11/2017,http://www.tirendo.se,Retail & Shopping
12-Travel DE - migrated,http://www.12-travel.de,Travel
12-Travel CH - migrated,http://www.12-travel.ch,Travel
National Pen ES,http://www.penseurope.com,Retail & Shopping
bigbank AT,http://www.bigbank.at,Finance & Insurance
bakerross DE - migrated,http://www.bakerross.de,Retail & Shopping
Sandwich NL,http://www.sandwich.eu,Retail & Shopping
Go Nutrition DE,http://www.gonutrition.com,Retail & Shopping
Go Nutrition IT,http://www.gonutrition.com,Retail & Shopping
Tostadora - T-shirts FR,http://www.tostadora.fr,Retail & Shopping
Welt DE - migrated,http://welt.de,"Telco's & Services"
Madame Tussauds AT,http://www.madametussauds.com,Travel
PAUL HEWITT DE - migrated,http://www.paul-hewitt.com,Retail & Shopping
Ralph Lauren DE / AT: Migrated 26/10/2017,http://www.ralphlauren.de,Retail & Shopping
Ralph Lauren IT: Migrated 26/10/2017,http://www.ralphlauren.fr,Retail & Shopping
Ralph Lauren ES / PT: Migrated 26/10/2017,http://www.ralphlauren.fr,Retail & Shopping
Ralph Lauren NL - BE: Migrated 26/10/2017,http://www.ralphlauren.fr,Retail & Shopping
Missguided AU: Migrated 01/12/2017,http://www.missguidedau.com,Retail & Shopping
Bonobo FR - Migration on 16/02/2017,http://www.bonoboplanet.com,Retail & Shopping
deinhandy DE - migrated,http://www.deinhandy.de,"Telco's & Services"
Tripadvisor ES: Migrated 08/11/2017,http://www.tripadvisor.es,Travel
Tripadvisor FR: Migrated,http://www.tripadvisor.fr,Travel
Tripadvisor DE: Migrated 08/11/2017,http://www.tripadvisor.de,Travel
Credigo FR - closed on 08.08.17,http://www.credit-go.fr,Finance & Insurance
kartenmachen DE - migrated,http://www.kartenmachen.de,Retail & Shopping
Iwantthatmusthave NL,http://www.iwantthatmusthave.nl,Retail & Shopping
Fashion24 DE - migrated,http://www.fashion24.de,Retail & Shopping
Vattenfall DE - migrated,http://www.vattenfall.de,"Telco's & Services"
Boohoo.com DE: Migrated 01/11/2017,http://de.boohoo.com,Retail & Shopping
Boohoo.com DK: Migrated 01/11/2017,http://dk.boohoo.com,Retail & Shopping
Madame Tussauds DE - migrated,http://www.madametaussauds.com,Travel
Boohoo.com FR: Migrated 2016,http://fr.boohoo.com,Retail & Shopping
Jeans.ch - migrated,http://www.jeans.ch,Retail & Shopping
Boohoo.com ES: Migrated 01/11/2017,http://es.boohoo.com,Retail & Shopping
Boohoo.com NL: Migrated 01/11/2017,http://nl.boohoo.com,Retail & Shopping
Boohoo.com FI: Migrated 01/11/2017,http://www.boohoo.com,Retail & Shopping
Boohoo.com NO: Migrated 01/11/2017,http://no.boohoo.com,Retail & Shopping
Undiz FR - Closed on 25/10/2017,http://www.undiz.com,Retail & Shopping
Groupdeal BE - migrated,http://www.groupdeal.be,Retail & Shopping
Springlane DE - migrated,http://www.springlane.de,Retail & Shopping
Tassimo CH: Migrated 08/01/2018,http://tassimo.ch,Retail & Shopping
Tassimo AT: Migrated 08/01/2018,http://www.tassimo.at,Retail & Shopping
Oasis SE,http://oasis.andotherbrands.com,Retail & Shopping
Oasis FR,http://www.oasis-stores.com,Retail & Shopping
The Protein Works FR: migrated,http://fr.theproteinworks.com,Retail & Shopping
Boohoo.com IT: Migrated 01/11/2017,http://it.boohoo.com,Retail & Shopping
Hoka One One FR,http://www.hokaoneone.eu,Retail & Shopping
Tassimo DK: Migrated 08/01/2018,http://www.tassimo.dk,Retail & Shopping
Tui.com DE - migrated,http://www.tui.com,Travel
Winterbanden NL,http://www.winterbanden.nl,Retail & Shopping
playmobil DE - migrated,http://www.playmobil.de,Retail & Shopping
Scarosso DE,http://www.scarosso.com,Retail & Shopping
Topman EU: Migrated 22/02/2018,http://eu.topman.com,Retail & Shopping
Hofer Reisen AT - migrated,http://www.hofer-reisen.at,Travel
Onlineprinters IT - migrated,http://www.onlineprinters.it,Retail & Shopping
Oasis DE,http://oasis.anmdotherbrands.com,Retail & Shopping
Boohoo.com SE: Migrated 01/11/2017,http://se.boohoo.com,Retail & Shopping
Tailorstore FR: Migrated,http://www.tailorstore.fr,Retail & Shopping
Tailorstore NL: Migrated 08/02/2018,http://www.tailorstore.nl,Retail & Shopping
hugendubel DE- migrated 19.10.2017,http://www.hugendubel.de,Retail & Shopping
Under Armour FR,https://www.underarmour.fr,Retail & Shopping
Under Armour DE - migrated,http://www.underarmour.de,Retail & Shopping
Albelli DE: migrated 03.10.2017,http://www.albelli.de,Retail & Shopping
Stradivarius NL: Migrated 23/01/2018,http://www.stradivarius.com,Retail & Shopping
seaside64 DE - migrated,http://www.shop-seaside64.de,Retail & Shopping
Clark DE,http://www.clark.de,Finance & Insurance
PROMOFARMA ES,http://www.promocionesfarma.com,Retail & Shopping
Community Life DE - migrated,http://www.communitylife.de,Finance & Insurance
Treatwell NL,http://www.treatwell.nl,Retail & Shopping
NiceBeauty.com NL: Migrated 02/08/2017,http://www.nicebeauty.com,Retail & Shopping
naturzeit.com DE - migrated,http://www.naturzeit.com,Retail & Shopping
Lampenwelt CH - migrated,http://lampenwelt.ch,Retail & Shopping
ROSE Bikes DE - migrated,http://www.rosebikes.de,Retail & Shopping
Tecedo DE - migrated,http://www.tecedo.de,Retail & Shopping
Vision Direct ES: Migrated 04/09/2017,http://www.visiondirect.es,Retail & Shopping
lampegiganten NO: Migrated 24/01/2018,http://lampegiganten.no,Retail & Shopping
lampegiganten DK: Migrated 24/01/2018,http://lampegiganten.dk,Retail & Shopping
Lampen24 NL: Migrated 24/01/2018,http://lampen24.nl,Retail & Shopping
Lampy PL: Migrated 24/01/2018,http://lampy.pl,Retail & Shopping
Whitelabel 4Boosting NL,http://www.glasvezel-vergelijken.nl,"Telco's & Services"
Lampenwelt AT - migrated,http://www.lampenwelt.at,Retail & Shopping
Stradivarius FR: Migrated,http://www.stradivarius.com,Retail & Shopping
Vorteilshop DE - migrated,https://vorteilshop.com,Retail & Shopping
Home24 IT,http://www.home24.it,Retail & Shopping
HelloFresh BE: Migrated 01/12/2017,http://hellofresh.be,Retail & Shopping
Lowi ES,http://www.lowi.es,"Telco's & Services"
Schutzklick AT - migrated,http://www.schutzklick.at,Finance & Insurance
Cobasi BR,http://www.cobasi.com.br,Retail & Shopping
Stradivarius DE: Migrated 23/01/2018,http://www.stradivarius.com,Retail & Shopping
WijKopenAutos NL - migrated on 04/04/2018,http://www.wijkopenautos.nl,Retail & Shopping
Under Armour AT,http://www.underarmour.eu,Retail & Shopping
